id,fantasy1,fantasy2,fantasy3,fantasy4,fantasy5,fantasy6,fantasy7,empathic_concern_1,empathic_concern_2,empathic_concern_3,empathic_concern_4,empathic_concern_5,empathic_concern_6,empathic_concern_7,personal_distress1,personal_distress2,personal_distress3,personal_distress4,personal_distress5,personal_distress6,role_taking1,role_taking2,role_taking3,role_taking4,role_taking5,role_taking6,prejudice_denial1,prejudice_denial2,prejudice_denial3,prejudice_denial4,prejudice_denial5,prejudice_denial6,prejudice_denial7,prejudice_denial8,prejudice_denial9,statement_of_differences1,statement_of_differences2,statement_of_differences3,statement_of_differences4,statement_of_differences5,negative_affects1,negative_affects2,negative_affects3,negative_affects4,negative_affects5,negative_affects6,negative_affects7,negative_affects8,negative_affects9,negative_affects10,positive_affects1,positive_affects2,positive_affects3,positive_affects4,positive_affects5,positive_affects6,positive_affects7,positive_affects8,positive_affects9,positive_affects10,gender,age,race,marital_status,household_income,family_members,academic_background
201.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,3.00,5.00,4.00,5.00,4.00,4.00,5.00,5.00,5.00,1.00,1.00,3.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,7.00,1.00,1.00,5.00,5.00,5.00,5.00,3.00,1.00,2.00,3.00,1.00,5.00,1.00,2.00,1.00,3.00,4.00,2.00,5.00,1.00,1.00,3.00,Male,20.00,white,single,1500.00,4.00,exact_ biological_sciences
202.00,3.00,3.00,3.00,3.00,3.00,5.00,4.00,4.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,3.00,3.00,1.00,3.00,4.00,2.00,4.00,3.00,4.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,5.00,5.00,4.00,4.00,5.00,4.00,4.00,1.00,4.00,3.00,3.00,4.00,5.00,4.00,3.00,4.00,3.00,3.00,4.00,Female,20.00,brown,single,3000.00,4.00,exact_ biological_sciences
203.00,4.00,5.00,4.00,3.00,4.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,3.00,3.00,1.00,2.00,1.00,4.00,4.00,5.00,4.00,5.00,5.00,3.00,2.00,4.00,3.00,2.00,3.00,3.00,2.00,1.00,4.00,1.00,4.00,5.00,4.00,4.00,5.00,5.00,4.00,4.00,4.00,5.00,4.00,4.00,5.00,2.00,4.00,3.00,4.00,2.00,5.00,4.00,4.00,4.00,2.00,Female,20.00,brown,single,3400.00,6.00,exact_ biological_sciences
204.00,4.00,4.00,4.00,3.00,5.00,5.00,4.00,4.00,5.00,4.00,2.00,4.00,2.00,1.00,2.00,3.00,4.00,2.00,4.00,3.00,5.00,5.00,4.00,5.00,5.00,4.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,5.00,4.00,1.00,2.00,1.00,1.00,1.00,1.00,4.00,3.00,3.00,3.00,4.00,3.00,2.00,2.00,3.00,2.00,3.00,Male,21.00,brown,single,3000.00,3.00,social_sciences_arts_education
205.00,5.00,4.00,5.00,3.00,3.00,4.00,4.00,5.00,5.00,4.00,4.00,2.00,4.00,2.00,3.00,3.00,4.00,2.00,2.00,3.00,4.00,3.00,3.00,3.00,4.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,2.00,1.00,1.00,2.00,1.00,1.00,3.00,3.00,3.00,1.00,3.00,2.00,2.00,2.00,2.00,1.00,4.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,3.00,5.00,Female,20.00,brown,single,4000.00,4.00,social_sciences_arts_education
206.00,3.00,2.00,5.00,5.00,5.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,5.00,5.00,3.00,4.00,3.00,2.00,3.00,2.00,4.00,4.00,4.00,4.00,3.00,4.00,2.00,5.00,5.00,6.00,2.00,2.00,5.00,2.00,4.00,5.00,5.00,7.00,6.00,4.00,3.00,5.00,5.00,5.00,3.00,4.00,5.00,3.00,5.00,5.00,2.00,3.00,4.00,5.00,3.00,3.00,5.00,3.00,3.00,3.00,Female,20.00,brown,single,2500.00,6.00,social_sciences_arts_education
207.00,4.00,5.00,5.00,4.00,2.00,5.00,4.00,4.00,5.00,5.00,4.00,4.00,3.00,3.00,5.00,4.00,4.00,3.00,4.00,3.00,5.00,4.00,4.00,5.00,5.00,4.00,1.00,1.00,3.00,1.00,1.00,1.00,3.00,1.00,3.00,1.00,3.00,7.00,3.00,1.00,3.00,5.00,5.00,4.00,3.00,4.00,5.00,5.00,4.00,5.00,2.00,3.00,4.00,5.00,4.00,4.00,5.00,4.00,4.00,4.00,Female,18.00,brown,single,600.00,3.00,exact_ biological_sciences
208.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,3.00,3.00,5.00,4.00,4.00,3.00,4.00,4.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,2.00,5.00,3.00,4.00,3.00,2.00,3.00,3.00,2.00,2.00,4.00,4.00,3.00,4.00,4.00,3.00,4.00,4.00,3.00,5.00,Female,18.00,brown,single,1500.00,3.00,social_sciences_arts_education
209.00,1.00,2.00,3.00,3.00,3.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,4.00,5.00,4.00,4.00,4.00,3.00,3.00,4.00,2.00,3.00,5.00,4.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,7.00,5.00,5.00,4.00,1.00,4.00,5.00,5.00,4.00,2.00,3.00,4.00,5.00,2.00,4.00,2.00,3.00,4.00,4.00,2.00,3.00,4.00,4.00,4.00,3.00,Male,18.00,brown,single,998.00,3.00,social_sciences_arts_education
210.00,3.00,3.00,3.00,3.00,2.00,4.00,4.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,4.00,3.00,2.00,3.00,4.00,5.00,4.00,3.00,4.00,5.00,5.00,1.00,1.00,3.00,1.00,1.00,1.00,2.00,1.00,1.00,2.00,2.00,2.00,3.00,1.00,3.00,2.00,3.00,3.00,5.00,1.00,2.00,1.00,1.00,1.00,4.00,4.00,4.00,5.00,5.00,4.00,4.00,5.00,4.00,5.00,Female,18.00,white,single,4000.00,4.00,social_sciences_arts_education
211.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,5.00,5.00,4.00,4.00,3.00,2.00,4.00,5.00,2.00,1.00,3.00,1.00,5.00,4.00,5.00,5.00,4.00,5.00,2.00,1.00,2.00,2.00,1.00,2.00,3.00,1.00,4.00,1.00,2.00,4.00,2.00,1.00,3.00,3.00,2.00,2.00,2.00,3.00,2.00,2.00,2.00,1.00,4.00,4.00,5.00,4.00,4.00,4.00,4.00,5.00,4.00,4.00,Male,18.00,brown,single,7000.00,5.00,social_sciences_arts_education
212.00,4.00,2.00,2.00,4.00,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,3.00,3.00,3.00,3.00,4.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,2.00,1.00,2.00,1.00,1.00,1.00,7.00,1.00,6.00,2.00,2.00,7.00,3.00,3.00,4.00,2.00,4.00,1.00,2.00,4.00,1.00,4.00,1.00,3.00,3.00,3.00,5.00,4.00,4.00,2.00,5.00,3.00,3.00,4.00,Female,18.00,brown,single,2500.00,4.00,social_sciences_arts_education
213.00,2.00,3.00,4.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,3.00,3.00,2.00,4.00,4.00,4.00,3.00,3.00,3.00,3.00,4.00,3.00,4.00,3.00,3.00,2.00,2.00,2.00,5.00,2.00,2.00,2.00,1.00,2.00,4.00,3.00,4.00,4.00,1.00,3.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,4.00,3.00,3.00,3.00,3.00,2.00,3.00,3.00,3.00,Male,23.00,brown,single,1000.00,5.00,exact_ biological_sciences
214.00,3.00,3.00,4.00,3.00,5.00,5.00,5.00,4.00,5.00,4.00,4.00,4.00,3.00,3.00,5.00,5.00,5.00,4.00,4.00,4.00,3.00,4.00,5.00,3.00,4.00,3.00,2.00,5.00,5.00,7.00,2.00,2.00,4.00,2.00,6.00,2.00,1.00,4.00,3.00,2.00,4.00,4.00,4.00,5.00,4.00,3.00,4.00,3.00,3.00,4.00,2.00,2.00,3.00,4.00,3.00,3.00,3.00,5.00,3.00,2.00,Male,24.00,brown,single,998.00,3.00,exact_ biological_sciences
215.00,2.00,3.00,2.00,2.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,4.00,1.00,3.00,1.00,1.00,1.00,2.00,3.00,4.00,2.00,1.00,3.00,1.00,3.00,1.00,2.00,2.00,3.00,1.00,5.00,4.00,5.00,3.00,4.00,3.00,2.00,3.00,2.00,3.00,2.00,2.00,2.00,2.00,3.00,1.00,3.00,1.00,1.00,3.00,Male,19.00,white,single,8000.00,4.00,exact_ biological_sciences
216.00,2.00,2.00,1.00,2.00,2.00,4.00,1.00,3.00,4.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,3.00,3.00,2.00,3.00,3.00,5.00,5.00,3.00,3.00,2.00,4.00,1.00,4.00,3.00,2.00,3.00,3.00,7.00,3.00,1.00,1.00,1.00,1.00,1.00,3.00,3.00,3.00,5.00,2.00,3.00,2.00,2.00,3.00,3.00,3.00,4.00,4.00,5.00,4.00,4.00,4.00,3.00,5.00,3.00,Male,23.00,brown,single,5000.00,4.00,exact_ biological_sciences
217.00,4.00,5.00,5.00,3.00,5.00,5.00,2.00,5.00,5.00,5.00,4.00,5.00,4.00,4.00,3.00,3.00,4.00,3.00,2.00,2.00,3.00,2.00,3.00,3.00,2.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,3.00,1.00,4.00,7.00,1.00,1.00,4.00,4.00,4.00,2.00,4.00,2.00,2.00,4.00,1.00,4.00,3.00,5.00,4.00,2.00,3.00,4.00,4.00,2.00,4.00,3.00,Female,19.00,brown,single,3000.00,3.00,social_sciences_arts_education
218.00,3.00,3.00,4.00,3.00,4.00,5.00,5.00,4.00,5.00,4.00,4.00,4.00,4.00,2.00,5.00,3.00,3.00,2.00,3.00,3.00,5.00,4.00,4.00,4.00,5.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,3.00,4.00,4.00,5.00,3.00,4.00,3.00,2.00,2.00,3.00,2.00,2.00,3.00,4.00,3.00,2.00,4.00,1.00,2.00,3.00,Female,19.00,white,single,4000.00,4.00,social_sciences_arts_education
219.00,4.00,4.00,5.00,3.00,5.00,5.00,4.00,4.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,2.00,3.00,1.00,4.00,1.00,4.00,4.00,4.00,4.00,4.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,4.00,4.00,3.00,2.00,2.00,2.00,3.00,2.00,4.00,3.00,3.00,3.00,3.00,3.00,2.00,4.00,3.00,3.00,3.00,Female,21.00,white,single,2000.00,4.00,social_sciences_arts_education
220.00,5.00,5.00,5.00,4.00,5.00,5.00,3.00,5.00,5.00,5.00,5.00,3.00,4.00,2.00,4.00,4.00,4.00,2.00,2.00,1.00,5.00,4.00,5.00,3.00,2.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,4.00,5.00,3.00,2.00,2.00,3.00,2.00,2.00,3.00,2.00,3.00,3.00,4.00,3.00,3.00,3.00,2.00,3.00,4.00,Female,19.00,white,single,2500.00,4.00,social_sciences_arts_education
221.00,3.00,2.00,3.00,2.00,2.00,5.00,3.00,4.00,5.00,4.00,4.00,4.00,3.00,2.00,1.00,4.00,4.00,2.00,2.00,1.00,4.00,5.00,4.00,5.00,3.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,3.00,5.00,3.00,5.00,1.00,3.00,4.00,2.00,2.00,5.00,1.00,1.00,3.00,2.00,1.00,1.00,2.00,1.00,3.00,1.00,Male,21.00,brown,single,2000.00,4.00,social_sciences_arts_education
222.00,4.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,3.00,3.00,3.00,2.00,5.00,5.00,4.00,4.00,5.00,2.00,2.00,4.00,4.00,4.00,2.00,3.00,1.00,1.00,4.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,2.00,5.00,4.00,2.00,4.00,5.00,5.00,2.00,3.00,4.00,4.00,4.00,4.00,5.00,2.00,1.00,4.00,2.00,2.00,3.00,3.00,3.00,3.00,4.00,Female,19.00,brown,single,20000.00,5.00,social_sciences_arts_education
223.00,3.00,4.00,4.00,2.00,5.00,4.00,2.00,5.00,3.00,3.00,4.00,2.00,2.00,5.00,3.00,5.00,4.00,2.00,3.00,3.00,4.00,5.00,5.00,4.00,4.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,5.00,5.00,1.00,3.00,2.00,2.00,2.00,2.00,4.00,2.00,3.00,3.00,5.00,4.00,3.00,3.00,5.00,3.00,4.00,Female,20.00,black,single,1300.00,1.00,social_sciences_arts_education
224.00,4.00,4.00,4.00,3.00,4.00,4.00,5.00,4.00,5.00,4.00,4.00,4.00,3.00,2.00,3.00,3.00,3.00,2.00,4.00,2.00,4.00,4.00,5.00,4.00,5.00,5.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,3.00,4.00,4.00,4.00,2.00,1.00,3.00,2.00,2.00,2.00,4.00,3.00,3.00,4.00,4.00,4.00,5.00,4.00,4.00,4.00,Female,21.00,brown,single,8000.00,3.00,social_sciences_arts_education
225.00,3.00,5.00,5.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,4.00,4.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,5.00,5.00,1.00,2.00,2.00,2.00,3.00,2.00,5.00,3.00,3.00,3.00,5.00,3.00,2.00,5.00,3.00,3.00,4.00,Female,18.00,white,single,10000.00,5.00,social_sciences_arts_education
226.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,2.00,3.00,1.00,3.00,1.00,2.00,2.00,2.00,3.00,3.00,4.00,2.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,5.00,4.00,2.00,2.00,1.00,4.00,1.00,1.00,2.00,4.00,3.00,3.00,5.00,3.00,4.00,4.00,5.00,2.00,5.00,Female,19.00,white,single,17000.00,2.00,social_sciences_arts_education
227.00,5.00,5.00,5.00,4.00,4.00,5.00,4.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,5.00,5.00,4.00,5.00,5.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1.00,5.00,1.00,2.00,1.00,5.00,5.00,5.00,3.00,3.00,3.00,2.00,4.00,1.00,2.00,2.00,2.00,4.00,3.00,2.00,3.00,1.00,2.00,2.00,4.00,Female,19.00,white,single,5000.00,3.00,social_sciences_arts_education
228.00,3.00,3.00,3.00,2.00,3.00,5.00,4.00,5.00,4.00,5.00,4.00,3.00,4.00,2.00,3.00,2.00,3.00,1.00,1.00,2.00,5.00,4.00,5.00,5.00,5.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,2.00,4.00,4.00,4.00,2.00,3.00,2.00,2.00,1.00,2.00,4.00,5.00,3.00,4.00,5.00,3.00,4.00,2.00,3.00,3.00,Male,22.00,white,single,5000.00,4.00,social_sciences_arts_education
229.00,5.00,4.00,5.00,4.00,4.00,5.00,4.00,3.00,4.00,5.00,5.00,4.00,5.00,2.00,5.00,5.00,5.00,5.00,5.00,2.00,4.00,5.00,5.00,4.00,4.00,4.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,6.00,3.00,1.00,3.00,4.00,4.00,4.00,5.00,4.00,5.00,3.00,3.00,2.00,3.00,3.00,3.00,4.00,4.00,3.00,5.00,2.00,3.00,4.00,Female,29.00,brown,single,1500.00,4.00,social_sciences_arts_education
230.00,2.00,5.00,4.00,2.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,1.00,4.00,4.00,5.00,2.00,4.00,2.00,2.00,5.00,4.00,1.00,4.00,5.00,1.00,2.00,2.00,4.00,5.00,2.00,2.00,1.00,5.00,5.00,1.00,7.00,4.00,4.00,3.00,5.00,5.00,1.00,3.00,1.00,4.00,3.00,2.00,3.00,4.00,2.00,5.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,Female,43.00,brown,married_partnered,2994.00,3.00,social_sciences_arts_education
231.00,1.00,5.00,5.00,3.00,5.00,5.00,3.00,3.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,4.00,5.00,4.00,4.00,5.00,3.00,4.00,4.00,5.00,1.00,1.00,3.00,6.00,1.00,1.00,1.00,1.00,2.00,4.00,4.00,1.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,2.00,1.00,2.00,1.00,2.00,1.00,3.00,1.00,2.00,3.00,Female,23.00,brown,single,400.00,2.00,healthcare 
232.00,1.00,3.00,4.00,2.00,4.00,5.00,4.00,3.00,4.00,4.00,3.00,2.00,4.00,2.00,5.00,5.00,5.00,1.00,5.00,2.00,2.00,5.00,5.00,5.00,5.00,4.00,1.00,3.00,2.00,5.00,1.00,2.00,2.00,1.00,5.00,2.00,2.00,2.00,3.00,1.00,2.00,3.00,5.00,3.00,2.00,3.00,4.00,2.00,3.00,4.00,2.00,2.00,1.00,3.00,3.00,2.00,3.00,2.00,1.00,3.00,Female,21.00,brown,single,8000.00,4.00,social_sciences_arts_education
233.00,4.00,5.00,4.00,2.00,5.00,5.00,3.00,5.00,5.00,5.00,5.00,5.00,4.00,3.00,2.00,3.00,3.00,2.00,2.00,1.00,3.00,5.00,3.00,5.00,2.00,5.00,1.00,1.00,1.00,4.00,1.00,1.00,2.00,1.00,1.00,2.00,2.00,4.00,2.00,1.00,3.00,3.00,3.00,2.00,2.00,2.00,3.00,3.00,2.00,3.00,4.00,3.00,4.00,4.00,4.00,4.00,5.00,4.00,4.00,4.00,Male,26.00,white,single,6000.00,6.00,social_sciences_arts_education
234.00,2.00,3.00,4.00,2.00,2.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,4.00,5.00,4.00,5.00,2.00,5.00,3.00,4.00,5.00,4.00,3.00,4.00,5.00,1.00,1.00,3.00,2.00,1.00,1.00,1.00,1.00,2.00,4.00,5.00,5.00,2.00,2.00,4.00,5.00,5.00,4.00,3.00,5.00,3.00,5.00,2.00,4.00,2.00,4.00,4.00,4.00,3.00,3.00,5.00,4.00,5.00,3.00,Female,22.00,brown,single,1700.00,4.00,social_sciences_arts_education
235.00,3.00,3.00,3.00,3.00,1.00,5.00,3.00,5.00,5.00,4.00,4.00,5.00,5.00,2.00,4.00,4.00,5.00,1.00,3.00,1.00,4.00,4.00,4.00,4.00,3.00,5.00,2.00,2.00,4.00,2.00,1.00,1.00,2.00,1.00,6.00,7.00,7.00,7.00,7.00,7.00,3.00,4.00,4.00,4.00,3.00,5.00,4.00,4.00,3.00,4.00,3.00,3.00,3.00,3.00,2.00,2.00,1.00,3.00,3.00,3.00,Male,24.00,white,single,1500.00,4.00,social_sciences_arts_education
236.00,3.00,4.00,5.00,4.00,5.00,5.00,4.00,4.00,5.00,4.00,4.00,4.00,4.00,4.00,3.00,4.00,4.00,1.00,4.00,1.00,4.00,4.00,5.00,4.00,5.00,4.00,1.00,1.00,4.00,7.00,1.00,1.00,1.00,1.00,5.00,4.00,4.00,4.00,4.00,1.00,2.00,3.00,3.00,3.00,3.00,2.00,1.00,3.00,2.00,1.00,4.00,4.00,3.00,4.00,4.00,5.00,4.00,4.00,5.00,5.00,Male,24.00,brown,single,7000.00,4.00,social_sciences_arts_education
237.00,3.00,5.00,3.00,4.00,5.00,4.00,2.00,5.00,4.00,4.00,4.00,3.00,2.00,2.00,4.00,5.00,4.00,4.00,4.00,2.00,5.00,3.00,4.00,4.00,3.00,4.00,1.00,1.00,3.00,1.00,1.00,1.00,2.00,1.00,5.00,5.00,1.00,3.00,5.00,3.00,2.00,5.00,4.00,5.00,3.00,2.00,5.00,4.00,3.00,4.00,1.00,4.00,4.00,4.00,2.00,4.00,2.00,1.00,4.00,3.00,Male,27.00,brown,single,980.00,2.00,social_sciences_arts_education
238.00,4.00,5.00,5.00,4.00,3.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.00,5.00,4.00,4.00,2.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,4.00,4.00,2.00,3.00,3.00,2.00,3.00,4.00,3.00,3.00,5.00,4.00,4.00,3.00,4.00,5.00,5.00,3.00,4.00,Female,22.00,white,single,2500.00,4.00,social_sciences_arts_education
239.00,1.00,3.00,4.00,4.00,5.00,5.00,4.00,5.00,5.00,4.00,5.00,5.00,5.00,3.00,3.00,5.00,5.00,4.00,5.00,4.00,4.00,2.00,3.00,3.00,2.00,5.00,1.00,1.00,3.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,2.00,1.00,2.00,1.00,4.00,5.00,5.00,4.00,4.00,3.00,5.00,5.00,3.00,5.00,1.00,1.00,4.00,3.00,2.00,4.00,3.00,4.00,3.00,3.00,Female,20.00,brown,married_partnered,1000.00,2.00,social_sciences_arts_education
240.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,3.00,5.00,2.00,5.00,4.00,5.00,4.00,5.00,5.00,1.00,1.00,1.00,3.00,1.00,1.00,3.00,1.00,3.00,1.00,1.00,2.00,1.00,1.00,4.00,4.00,5.00,4.00,4.00,4.00,4.00,4.00,3.00,4.00,2.00,3.00,2.00,2.00,2.00,2.00,3.00,2.00,3.00,2.00,Male,42.00,brown,single,998.00,2.00,social_sciences_arts_education
241.00,4.00,5.00,5.00,3.00,5.00,5.00,4.00,5.00,5.00,4.00,5.00,5.00,4.00,5.00,4.00,3.00,3.00,1.00,4.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,4.00,3.00,5.00,2.00,1.00,3.00,2.00,2.00,3.00,4.00,3.00,4.00,5.00,4.00,4.00,4.00,4.00,3.00,4.00,Female,20.00,brown,single,5900.00,5.00,social_sciences_arts_education
242.00,4.00,4.00,2.00,1.00,3.00,5.00,5.00,4.00,3.00,4.00,2.00,4.00,2.00,2.00,5.00,5.00,4.00,2.00,5.00,1.00,3.00,5.00,2.00,5.00,2.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,7.00,1.00,1.00,3.00,1.00,1.00,3.00,1.00,4.00,5.00,5.00,4.00,3.00,1.00,2.00,5.00,5.00,4.00,3.00,2.00,3.00,3.00,2.00,2.00,2.00,3.00,1.00,1.00,Male,23.00,white,single,2000.00,3.00,social_sciences_arts_education
244.00,4.00,4.00,4.00,5.00,5.00,4.00,4.00,5.00,5.00,4.00,4.00,3.00,5.00,4.00,5.00,5.00,5.00,1.00,5.00,3.00,4.00,3.00,5.00,4.00,3.00,3.00,1.00,5.00,1.00,2.00,2.00,3.00,2.00,1.00,2.00,2.00,3.00,4.00,2.00,1.00,3.00,5.00,5.00,3.00,5.00,4.00,5.00,5.00,4.00,5.00,2.00,2.00,4.00,4.00,2.00,3.00,1.00,2.00,3.00,2.00,Female,44.00,brown,married_partnered,1800.00,2.00,social_sciences_arts_education
245.00,5.00,4.00,4.00,3.00,3.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,4.00,3.00,3.00,4.00,5.00,4.00,5.00,4.00,5.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3.00,3.00,5.00,3.00,2.00,1.00,3.00,4.00,3.00,4.00,4.00,4.00,5.00,4.00,4.00,5.00,3.00,4.00,3.00,Male,21.00,brown,single,998.00,2.00,social_sciences_arts_education
246.00,4.00,5.00,4.00,4.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,3.00,1.00,4.00,1.00,2.00,3.00,5.00,2.00,5.00,3.00,2.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,5.00,5.00,2.00,4.00,4.00,4.00,4.00,3.00,4.00,4.00,4.00,3.00,3.00,3.00,5.00,5.00,3.00,4.00,3.00,Female,19.00,white,single,11000.00,5.00,social_sciences_arts_education
247.00,3.00,4.00,3.00,2.00,5.00,5.00,3.00,3.00,4.00,4.00,4.00,4.00,3.00,4.00,3.00,4.00,3.00,4.00,4.00,1.00,3.00,4.00,3.00,3.00,3.00,4.00,1.00,2.00,4.00,5.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,5.00,5.00,1.00,2.00,2.00,3.00,3.00,1.00,5.00,2.00,3.00,3.00,3.00,2.00,3.00,3.00,3.00,3.00,2.00,Male,20.00,white,single,1500.00,2.00,social_sciences_arts_education
248.00,4.00,5.00,4.00,2.00,5.00,5.00,5.00,4.00,5.00,4.00,4.00,4.00,2.00,4.00,5.00,5.00,5.00,5.00,5.00,4.00,3.00,2.00,2.00,2.00,5.00,4.00,2.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,3.00,3.00,2.00,1.00,3.00,3.00,4.00,5.00,4.00,4.00,4.00,2.00,5.00,4.00,4.00,4.00,2.00,2.00,3.00,4.00,2.00,3.00,3.00,2.00,1.00,3.00,Female,19.00,white,single,5500.00,3.00,social_sciences_arts_education
250.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,3.00,5.00,4.00,4.00,4.00,5.00,4.00,3.00,5.00,1.00,1.00,1.00,7.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,5.00,5.00,5.00,3.00,2.00,4.00,5.00,4.00,5.00,1.00,2.00,4.00,5.00,3.00,5.00,4.00,1.00,2.00,3.00,Female,18.00,brown,single,1200.00,2.00,social_sciences_arts_education
251.00,5.00,3.00,2.00,2.00,5.00,3.00,1.00,5.00,4.00,2.00,1.00,1.00,2.00,1.00,3.00,3.00,3.00,1.00,2.00,1.00,3.00,3.00,2.00,3.00,2.00,2.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,6.00,1.00,1.00,1.00,1.00,1.00,4.00,5.00,5.00,2.00,2.00,2.00,1.00,2.00,1.00,2.00,3.00,5.00,5.00,5.00,3.00,4.00,3.00,5.00,4.00,4.00,Male,19.00,black,single,500.00,4.00,social_sciences_arts_education
